x,y,z,roll,pitch,yaw
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.5,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499999,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499998,3.14159,-0,3.14159
0.4,0,0.499997,3.14159,-0,3.14159
0.4,0,0.499997,3.14159,-0,3.14159
0.4,0,0.499997,3.14159,-0,3.14159
0.4,0,0.499997,3.14159,-0,3.14159
0.4,0,0.499997,3.14159,-0,3.14159
0.4,0,0.499997,3.14159,-0,3.14159
0.4,0,0.499997,3.14159,-0,3.14159
0.4,0,0.499997,3.14159,-0,3.14159
0.4,0,0.499997,3.14159,-0,3.14159
0.4,0,0.499997,3.14159,-0,3.14159
0.4,0,0.499996,3.14159,-0,3.14159
0.4,0,0.499996,3.14159,-0,3.14159
0.4,0,0.499996,3.14159,-0,3.14159
0.4,0,0.499996,3.14159,-0,3.14159
0.4,0,0.499996,3.14159,-0,3.14159
0.4,0,0.499996,3.14159,-0,3.14159
0.4,0,0.499996,3.14159,-0,3.14159
0.4,0,0.499996,3.14159,-0,3.14159
0.4,0,0.499995,3.14159,-0,3.14159
0.4,0,0.499995,3.14159,-0,3.14159
0.4,0,0.499995,3.14159,-0,3.14159
0.4,0,0.499995,3.14159,-0,3.14159
0.4,0,0.499995,3.14159,-0,3.14159
0.4,0,0.499995,3.14159,-0,3.14159
0.4,0,0.499994,3.14159,-0,3.14159
0.4,0,0.499994,3.14159,-0,3.14159
0.4,0,0.499994,3.14159,-0,3.14159
0.4,0,0.499994,3.14159,-0,3.14159
0.4,0,0.499994,3.14159,-0,3.14159
0.4,0,0.499994,3.14159,-0,3.14159
0.4,0,0.499993,3.14159,-0,3.14159
0.4,0,0.499993,3.14159,-0,3.14159
0.4,0,0.499993,3.14159,-0,3.14159
0.4,0,0.499993,3.14159,-0,3.14159
0.4,0,0.499993,3.14159,-0,3.14159
0.4,0,0.499992,3.14159,-0,3.14159
0.4,0,0.499992,3.14159,-0,3.14159
0.4,0,0.499992,3.14159,-0,3.14159
0.4,0,0.499992,3.14159,-0,3.14159
0.4,0,0.499991,3.14159,-0,3.14159
0.4,0,0.499991,3.14159,-0,3.14159
0.4,0,0.499991,3.14159,-0,3.14159
0.4,0,0.499991,3.14159,-0,3.14159
0.4,0,0.49999,3.14159,-0,3.14159
0.4,0,0.49999,3.14159,-0,3.14159
0.4,0,0.49999,3.14159,-0,3.14159
0.4,0,0.499989,3.14159,-0,3.14159
0.4,0,0.499989,3.14159,-0,3.14159
0.4,0,0.499989,3.14159,-0,3.14159
0.4,0,0.499988,3.14159,-0,3.14159
0.4,0,0.499988,3.14159,-0,3.14159
0.4,0,0.499988,3.14159,-0,3.14159
0.4,0,0.499987,3.14159,-0,3.14159
0.4,0,0.499987,3.14159,-0,3.14159
0.4,0,0.499987,3.14159,-0,3.14159
0.4,0,0.499986,3.14159,-0,3.14159
0.4,0,0.499986,3.14159,-0,3.14159
0.4,0,0.499986,3.14159,-0,3.14159
0.4,0,0.499985,3.14159,-0,3.14159
0.4,0,0.499985,3.14159,-0,3.14159
0.4,0,0.499984,3.14159,-0,3.14159
0.4,0,0.499984,3.14159,-0,3.14159
0.4,0,0.499983,3.14159,-0,3.14159
0.4,0,0.499983,3.14159,-0,3.14159
0.4,0,0.499983,3.14159,-0,3.14159
0.4,0,0.499982,3.14159,-0,3.14159
0.4,0,0.499982,3.14159,-0,3.14159
0.4,0,0.499981,3.14159,-0,3.14159
0.4,0,0.499981,3.14159,-0,3.14159
0.4,0,0.49998,3.14159,-0,3.14159
0.4,0,0.49998,3.14159,-0,3.14159
0.4,0,0.499979,3.14159,-0,3.14159
0.4,0,0.499978,3.14159,-0,3.14159
0.4,0,0.499978,3.14159,-0,3.14159
0.4,0,0.499977,3.14159,-0,3.14159
0.4,0,0.499977,3.14159,-0,3.14159
0.4,0,0.499976,3.14159,-0,3.14159
0.4,0,0.499976,3.14159,-0,3.14159
0.4,0,0.499975,3.14159,-0,3.14159
0.4,0,0.499974,3.14159,-0,3.14159
0.4,0,0.499974,3.14159,-0,3.14159
0.4,0,0.499973,3.14159,-0,3.14159
0.4,0,0.499972,3.14159,-0,3.14159
0.4,0,0.499972,3.14159,-0,3.14159
0.4,0,0.499971,3.14159,-0,3.14159
0.4,0,0.49997,3.14159,-0,3.14159
0.4,0,0.499969,3.14159,-0,3.14159
0.4,0,0.499969,3.14159,-0,3.14159
0.4,0,0.499968,3.14159,-0,3.14159
0.4,0,0.499967,3.14159,-0,3.14159
0.4,0,0.499966,3.14159,-0,3.14159
0.4,0,0.499965,3.14159,-0,3.14159
0.4,0,0.499964,3.14159,-0,3.14159
0.4,0,0.499964,3.14159,-0,3.14159
0.4,0,0.499963,3.14159,-0,3.14159
0.4,0,0.499962,3.14159,-0,3.14159
0.4,0,0.499961,3.14159,-0,3.14159
0.4,0,0.49996,3.14159,-0,3.14159
0.4,0,0.499959,3.14159,-0,3.14159
0.4,0,0.499958,3.14159,-0,3.14159
0.4,0,0.499957,3.14159,-0,3.14159
0.4,0,0.499956,3.14159,-0,3.14159
0.4,0,0.499955,3.14159,-0,3.14159
0.4,0,0.499954,3.14159,-0,3.14159
0.4,0,0.499953,3.14159,-0,3.14159
0.4,0,0.499952,3.14159,-0,3.14159
0.4,0,0.499951,3.14159,-0,3.14159
0.4,0,0.499949,3.14159,-0,3.14159
0.4,0,0.499948,3.14159,-0,3.14159
0.4,0,0.499947,3.14159,-0,3.14159
0.4,0,0.499946,3.14159,-0,3.14159
0.4,0,0.499945,3.14159,-0,3.14159
0.4,0,0.499943,3.14159,-0,3.14159
0.4,0,0.499942,3.14159,-0,3.14159
0.4,0,0.499941,3.14159,-0,3.14159
0.4,0,0.499939,3.14159,-0,3.14159
0.4,0,0.499938,3.14159,-0,3.14159
0.4,0,0.499937,3.14159,-0,3.14159
0.4,0,0.499935,3.14159,-0,3.14159
0.4,0,0.499934,3.14159,-0,3.14159
0.4,0,0.499932,3.14159,-0,3.14159
0.4,0,0.499931,3.14159,-0,3.14159
0.4,0,0.499929,3.14159,-0,3.14159
0.4,0,0.499928,3.14159,-0,3.14159
0.4,0,0.499926,3.14159,-0,3.14159
0.4,0,0.499924,3.14159,-0,3.14159
0.4,0,0.499923,3.14159,-0,3.14159
0.4,0,0.499921,3.14159,-0,3.14159
0.4,0,0.499919,3.14159,-0,3.14159
0.4,0,0.499918,3.14159,-0,3.14159
0.4,0,0.499916,3.14159,-0,3.14159
0.4,0,0.499914,3.14159,-0,3.14159
0.4,0,0.499912,3.14159,-0,3.14159
0.4,0,0.49991,3.14159,-0,3.14159
0.4,0,0.499908,3.14159,-0,3.14159
0.4,0,0.499906,3.14159,-0,3.14159
0.4,0,0.499904,3.14159,-0,3.14159
0.4,0,0.499902,3.14159,-0,3.14159
0.4,0,0.4999,3.14159,-0,3.14159
0.4,0,0.499898,3.14159,-0,3.14159
0.4,0,0.499896,3.14159,-0,3.14159
0.4,0,0.499894,3.14159,-0,3.14159
0.4,0,0.499892,3.14159,-0,3.14159
0.4,0,0.499889,3.14159,-0,3.14159
0.4,0,0.499887,3.14159,-0,3.14159
0.4,0,0.499885,3.14159,-0,3.14159
0.4,0,0.499882,3.14159,-0,3.14159
0.4,0,0.49988,3.14159,-0,3.14159
0.4,0,0.499878,3.14159,-0,3.14159
0.4,0,0.499875,3.14159,-0,3.14159
0.4,0,0.499873,3.14159,-0,3.14159
0.4,0,0.49987,3.14159,-0,3.14159
0.4,0,0.499867,3.14159,-0,3.14159
0.4,0,0.499865,3.14159,-0,3.14159
0.4,0,0.499862,3.14159,-0,3.14159
0.4,0,0.499859,3.14159,-0,3.14159
0.4,0,0.499856,3.14159,-0,3.14159
0.4,0,0.499854,3.14159,-0,3.14159
0.4,0,0.499851,3.14159,-0,3.14159
0.4,0,0.499848,3.14159,-0,3.14159
0.4,0,0.499845,3.14159,-0,3.14159
0.4,0,0.499842,3.14159,-0,3.14159
0.4,0,0.499839,3.14159,-0,3.14159
0.4,0,0.499835,3.14159,-0,3.14159
0.4,0,0.499832,3.14159,-0,3.14159
0.4,0,0.499829,3.14159,-0,3.14159
0.4,0,0.499826,3.14159,-0,3.14159
0.4,0,0.499822,3.14159,-0,3.14159
0.4,0,0.499819,3.14159,-0,3.14159
0.4,0,0.499815,3.14159,-0,3.14159
0.4,0,0.499812,3.14159,-0,3.14159
0.4,0,0.499808,3.14159,-0,3.14159
0.4,0,0.499805,3.14159,-0,3.14159
0.4,0,0.499801,3.14159,-0,3.14159
0.4,0,0.499797,3.14159,-0,3.14159
0.4,0,0.499793,3.14159,-0,3.14159
0.4,0,0.49979,3.14159,-0,3.14159
0.4,0,0.499786,3.14159,-0,3.14159
0.4,0,0.499782,3.14159,-0,3.14159
0.4,0,0.499778,3.14159,-0,3.14159
0.4,0,0.499773,3.14159,-0,3.14159
0.4,0,0.499769,3.14159,-0,3.14159
0.4,0,0.499765,3.14159,-0,3.14159
0.4,0,0.499761,3.14159,-0,3.14159
0.4,0,0.499756,3.14159,-0,3.14159
0.4,0,0.499752,3.14159,-0,3.14159
0.4,0,0.499747,3.14159,-0,3.14159
0.4,0,0.499743,3.14159,-0,3.14159
0.4,0,0.499738,3.14159,-0,3.14159
0.4,0,0.499733,3.14159,-0,3.14159
0.4,0,0.499728,3.14159,-0,3.14159
0.4,0,0.499724,3.14159,-0,3.14159
0.4,0,0.499719,3.14159,-0,3.14159
0.4,0,0.499714,3.14159,-0,3.14159
0.4,0,0.499709,3.14159,-0,3.14159
0.4,0,0.499703,3.14159,-0,3.14159
0.4,0,0.499698,3.14159,-0,3.14159
0.4,0,0.499693,3.14159,-0,3.14159
0.4,0,0.499687,3.14159,-0,3.14159
0.4,0,0.499682,3.14159,-0,3.14159
0.4,0,0.499676,3.14159,-0,3.14159
0.4,0,0.499671,3.14159,-0,3.14159
0.4,0,0.499665,3.14159,-0,3.14159
0.4,0,0.499659,3.14159,-0,3.14159
0.4,0,0.499653,3.14159,-0,3.14159
0.4,0,0.499647,3.14159,-0,3.14159
0.4,0,0.499641,3.14159,-0,3.14159
0.4,0,0.499635,3.14159,-0,3.14159
0.4,0,0.499629,3.14159,-0,3.14159
0.4,0,0.499622,3.14159,-0,3.14159
0.4,0,0.499616,3.14159,-0,3.14159
0.4,0,0.499609,3.14159,-0,3.14159
0.4,0,0.499603,3.14159,-0,3.14159
0.4,0,0.499596,3.14159,-0,3.14159
0.4,0,0.499589,3.14159,-0,3.14159
0.4,0,0.499582,3.14159,-0,3.14159
0.4,0,0.499575,3.14159,-0,3.14159
0.4,0,0.499568,3.14159,-0,3.14159
0.4,0,0.499561,3.14159,-0,3.14159
0.4,0,0.499554,3.14159,-0,3.14159
0.4,0,0.499546,3.14159,-0,3.14159
0.4,0,0.499539,3.14159,-0,3.14159
0.4,0,0.499531,3.14159,-0,3.14159
0.4,0,0.499523,3.14159,-0,3.14159
0.4,0,0.499516,3.14159,-0,3.14159
0.4,0,0.499508,3.14159,-0,3.14159
0.4,0,0.4995,3.14159,-0,3.14159
0.4,0,0.499491,3.14159,-0,3.14159
0.4,0,0.499483,3.14159,-0,3.14159
0.4,0,0.499475,3.14159,-0,3.14159
0.4,0,0.499466,3.14159,-0,3.14159
0.4,0,0.499458,3.14159,-0,3.14159
0.4,0,0.499449,3.14159,-0,3.14159
0.4,0,0.49944,3.14159,-0,3.14159
0.4,0,0.499431,3.14159,-0,3.14159
0.4,0,0.499422,3.14159,-0,3.14159
0.4,0,0.499413,3.14159,-0,3.14159
0.4,0,0.499404,3.14159,-0,3.14159
0.4,0,0.499394,3.14159,-0,3.14159
0.4,0,0.499385,3.14159,-0,3.14159
0.4,0,0.499375,3.14159,-0,3.14159
0.4,0,0.499365,3.14159,-0,3.14159
0.4,0,0.499355,3.14159,-0,3.14159
0.4,0,0.499345,3.14159,-0,3.14159
0.4,0,0.499335,3.14159,-0,3.14159
0.4,0,0.499325,3.14159,-0,3.14159
0.4,0,0.499315,3.14159,-0,3.14159
0.4,0,0.499304,3.14159,-0,3.14159
0.4,0,0.499293,3.14159,-0,3.14159
0.4,0,0.499282,3.14159,-0,3.14159
0.4,0,0.499271,3.14159,-0,3.14159
0.4,0,0.49926,3.14159,-0,3.14159
0.4,0,0.499249,3.14159,-0,3.14159
0.4,0,0.499238,3.14159,-0,3.14159
0.4,0,0.499226,3.14159,-0,3.14159
0.4,0,0.499214,3.14159,-0,3.14159
0.4,0,0.499203,3.14159,-0,3.14159
0.4,0,0.499191,3.14159,-0,3.14159
0.4,0,0.499178,3.14159,-0,3.14159
0.4,0,0.499166,3.14159,-0,3.14159
0.4,0,0.499154,3.14159,-0,3.14159
0.4,0,0.499141,3.14159,-0,3.14159
0.4,0,0.499128,3.14159,-0,3.14159
0.4,0,0.499116,3.14159,-0,3.14159
0.4,0,0.499103,3.14159,-0,3.14159
0.4,0,0.499089,3.14159,-0,3.14159
0.4,0,0.499076,3.14159,-0,3.14159
0.4,0,0.499062,3.14159,-0,3.14159
0.4,0,0.499049,3.14159,-0,3.14159
0.4,0,0.499035,3.14159,-0,3.14159
0.4,0,0.499021,3.14159,-0,3.14159
0.4,0,0.499007,3.14159,-0,3.14159
0.4,0,0.498992,3.14159,-0,3.14159
0.4,0,0.498978,3.14159,-0,3.14159
0.4,0,0.498963,3.14159,-0,3.14159
